zip_code,year,walkability_category,active_license_count,category_weight
60660,2014,personal_and_health_services,62,124
60660,2014,restaurants_and_social_life,105,315
60660,2014,uncategorized,168,0
60660,2015,auto_oriented,73,-219
60660,2015,community_and_entertainment,34,68
60660,2015,fresh_food_and_daily_needs,469,1407
60660,2015,home_based_or_non_storefront,81,0
60660,2015,industrial_or_logistics,20,-40
60660,2015,local_retail_and_commercial_services,62,62
60660,2015,personal_and_health_services,84,168
60660,2015,restaurants_and_social_life,144,432
60660,2015,uncategorized,195,0
60660,2016,auto_oriented,44,-132
60660,2016,community_and_entertainment,29,58
60660,2016,fresh_food_and_daily_needs,332,996
60660,2016,home_based_or_non_storefront,68,0
60660,2016,industrial_or_logistics,13,-26
60660,2016,local_retail_and_commercial_services,50,50
60660,2016,personal_and_health_services,62,124
60660,2016,restaurants_and_social_life,105,315
60660,2016,uncategorized,123,0
60660,2017,auto_oriented,70,-210
60660,2017,community_and_entertainment,33,66
60660,2017,fresh_food_and_daily_needs,462,1386
60660,2017,home_based_or_non_storefront,82,0
60660,2017,industrial_or_logistics,19,-38
60660,2017,local_retail_and_commercial_services,69,69
60660,2017,personal_and_health_services,80,160
60660,2017,restaurants_and_social_life,156,468
60660,2017,uncategorized,155,0
60660,2018,auto_oriented,43,-129
60660,2018,community_and_entertainment,30,60
60660,2018,fresh_food_and_daily_needs,342,1026
60660,2018,home_based_or_non_storefront,72,0
60660,2018,industrial_or_logistics,12,-24
60660,2018,local_retail_and_commercial_services,57,57
60660,2018,personal_and_health_services,60,120
60660,2018,restaurants_and_social_life,114,342
60660,2018,uncategorized,105,0
60660,2019,auto_oriented,59,-177
60660,2019,community_and_entertainment,32,64
60660,2019,fresh_food_and_daily_needs,451,1353
60660,2019,home_based_or_non_storefront,80,0
60660,2019,industrial_or_logistics,15,-30
60660,2019,local_retail_and_commercial_services,59,59
60660,2019,personal_and_health_services,68,136
60660,2019,restaurants_and_social_life,137,411
60660,2019,uncategorized,136,0
60660,2020,auto_oriented,34,-102
60660,2020,community_and_entertainment,29,58
60660,2020,fresh_food_and_daily_needs,367,1101
60660,2020,home_based_or_non_storefront,71,0
60660,2020,industrial_or_logistics,9,-18
60660,2020,local_retail_and_commercial_services,49,49
60660,2020,personal_and_health_services,52,104
60660,2020,restaurants_and_social_life,105,315
60660,2020,uncategorized,90,0
60660,2021,auto_oriented,51,-153
60660,2021,community_and_entertainment,33,66
60660,2021,fresh_food_and_daily_needs,467,1401
60660,2021,home_based_or_non_storefront,91,0
60660,2021,industrial_or_logistics,12,-24
60660,2021,local_retail_and_commercial_services,57,57
60660,2021,personal_and_health_services,66,132
60660,2021,restaurants_and_social_life,141,423
60660,2021,uncategorized,115,0
60660,2022,auto_oriented,33,-99
60660,2022,community_and_entertainment,29,58
60660,2022,fresh_food_and_daily_needs,383,1149
60660,2022,home_based_or_non_storefront,80,0
60660,2022,industrial_or_logistics,8,-16
60660,2022,local_retail_and_commercial_services,44,44
60660,2022,personal_and_health_services,61,122
60660,2022,restaurants_and_social_life,114,342
60660,2022,uncategorized,84,0
60660,2023,auto_oriented,50,-150
60660,2023,community_and_entertainment,30,60
60660,2023,fresh_food_and_daily_needs,451,1353
60660,2023,home_based_or_non_storefront,88,0
60660,2023,industrial_or_logistics,9,-18
60660,2023,local_retail_and_commercial_services,51,51
60660,2023,personal_and_health_services,76,152
60660,2023,restaurants_and_social_life,134,402
60660,2023,uncategorized,114,0
60660,2024,auto_oriented,36,-108
60660,2024,community_and_entertainment,30,60
60660,2024,fresh_food_and_daily_needs,390,1170
60660,2024,home_based_or_non_storefront,70,0
60660,2024,industrial_or_logistics,6,-12
60660,2024,local_retail_and_commercial_services,35,35
60660,2024,personal_and_health_services,59,118
60660,2024,restaurants_and_social_life,110,330
60660,2024,uncategorized,87,0
60660,2025,auto_oriented,52,-156
60660,2025,community_and_entertainment,38,76
60660,2025,fresh_food_and_daily_needs,433,1299
60660,2025,home_based_or_non_storefront,71,0
60660,2025,industrial_or_logistics,9,-18
60660,2025,local_retail_and_commercial_services,50,50
60660,2025,personal_and_health_services,57,114
60660,2025,restaurants_and_social_life,133,399
60660,2025,uncategorized,113,0
60661,2000,auto_oriented,2,-6
60661,2000,fresh_food_and_daily_needs,1,3
60661,2000,restaurants_and_social_life,2,6
60661,2000,uncategorized,7,0
60661,2001,auto_oriented,3,-9
60661,2001,fresh_food_and_daily_needs,13,39
60661,2001,industrial_or_logistics,2,-4
60661,2001,personal_and_health_services,2,4
60661,2001,restaurants_and_social_life,12,36
60661,2001,uncategorized,37,0
60661,2002,auto_oriented,12,-36
60661,2002,community_and_entertainment,14,28
60661,2002,fresh_food_and_daily_needs,158,474
60661,2002,home_based_or_non_storefront,5,0
60661,2002,industrial_or_logistics,12,-24
60661,2002,local_retail_and_commercial_services,9,9
60661,2002,personal_and_health_services,13,26
60661,2002,restaurants_and_social_life,130,390
60661,2002,uncategorized,335,0
60661,2003,auto_oriented,17,-51
60661,2003,community_and_entertainment,23,46
60661,2003,fresh_food_and_daily_needs,292,876
60661,2003,home_based_or_non_storefront,14,0
60661,2003,industrial_or_logistics,17,-34
60661,2003,local_retail_and_commercial_services,14,14
60661,2003,personal_and_health_services,19,38
60661,2003,restaurants_and_social_life,197,591
60661,2003,uncategorized,580,0
60661,2004,auto_oriented,21,-63
60661,2004,community_and_entertainment,23,46
60661,2004,fresh_food_and_daily_needs,294,882
60661,2004,home_based_or_non_storefront,18,0
60661,2004,industrial_or_logistics,16,-32
60661,2004,local_retail_and_commercial_services,12,12
60661,2004,personal_and_health_services,16,32
60661,2004,restaurants_and_social_life,158,474
60661,2004,uncategorized,566,0
60661,2005,auto_oriented,23,-69
60661,2005,community_and_entertainment,26,52
60661,2005,fresh_food_and_daily_needs,297,891
60661,2005,home_based_or_non_storefront,28,0
60661,2005,industrial_or_logistics,14,-28
60661,2005,local_retail_and_commercial_services,12,12
60661,2005,personal_and_health_services,9,18
60661,2005,restaurants_and_social_life,160,480
60661,2005,uncategorized,557,0
60661,2006,auto_oriented,19,-57
60661,2006,community_and_entertainment,29,58
60661,2006,fresh_food_and_daily_needs,298,894
60661,2006,home_based_or_non_storefront,40,0
60661,2006,industrial_or_logistics,14,-28
60661,2006,local_retail_and_commercial_services,11,11
60661,2006,personal_and_health_services,6,12
60661,2006,restaurants_and_social_life,161,483
60661,2006,uncategorized,543,0
60661,2007,auto_oriented,21,-63
60661,2007,community_and_entertainment,28,56
60661,2007,fresh_food_and_daily_needs,297,891
60661,2007,home_based_or_non_storefront,48,0
60661,2007,industrial_or_logistics,14,-28
60661,2007,local_retail_and_commercial_services,11,11
60661,2007,personal_and_health_services,11,22
60661,2007,restaurants_and_social_life,176,528
60661,2007,uncategorized,585,0
60661,2008,auto_oriented,14,-42
60661,2008,community_and_entertainment,21,42
60661,2008,fresh_food_and_daily_needs,200,600
60661,2008,home_based_or_non_storefront,33,0
60661,2008,industrial_or_logistics,10,-20
60661,2008,local_retail_and_commercial_services,8,8
60661,2008,personal_and_health_services,9,18
60661,2008,restaurants_and_social_life,113,339
60661,2008,uncategorized,411,0
60661,2009,auto_oriented,22,-66
60661,2009,community_and_entertainment,23,46
60661,2009,fresh_food_and_daily_needs,320,960
60661,2009,home_based_or_non_storefront,46,0
60661,2009,industrial_or_logistics,17,-34
60661,2009,local_retail_and_commercial_services,12,12
60661,2009,personal_and_health_services,10,20
60661,2009,restaurants_and_social_life,198,594
60661,2009,uncategorized,662,0
60661,2010,auto_oriented,14,-42
60661,2010,community_and_entertainment,19,38
60661,2010,fresh_food_and_daily_needs,248,744
60661,2010,home_based_or_non_storefront,29,0
60661,2010,industrial_or_logistics,10,-20
60661,2010,local_retail_and_commercial_services,8,8
60661,2010,personal_and_health_services,9,18
60661,2010,restaurants_and_social_life,122,366
60661,2010,uncategorized,439,0
60661,2011,auto_oriented,30,-90
60661,2011,community_and_entertainment,29,58
60661,2011,fresh_food_and_daily_needs,350,1050
60661,2011,home_based_or_non_storefront,40,0
60661,2011,industrial_or_logistics,18,-36
60661,2011,local_retail_and_commercial_services,14,14
60661,2011,personal_and_health_services,10,20
60661,2011,restaurants_and_social_life,197,591
60661,2011,uncategorized,632,0
60661,2012,auto_oriented,34,-102
60661,2012,community_and_entertainment,33,66
60661,2012,fresh_food_and_daily_needs,253,759
60661,2012,home_based_or_non_storefront,47,0
60661,2012,industrial_or_logistics,13,-26
60661,2012,local_retail_and_commercial_services,19,19
60661,2012,personal_and_health_services,19,38
60661,2012,restaurants_and_social_life,137,411
60661,2012,uncategorized,472,0
60661,2013,auto_oriented,32,-96
60661,2013,community_and_entertainment,34,68
60661,2013,fresh_food_and_daily_needs,374,1122
60661,2013,home_based_or_non_storefront,33,0
60661,2013,industrial_or_logistics,18,-36
60661,2013,local_retail_and_commercial_services,46,46
60661,2013,personal_and_health_services,29,58
60661,2013,restaurants_and_social_life,205,615
60661,2013,uncategorized,512,0
60661,2014,auto_oriented,26,-78
60661,2014,community_and_entertainment,32,64
60661,2014,fresh_food_and_daily_needs,286,858
60661,2014,home_based_or_non_storefront,26,0
60661,2014,industrial_or_logistics,9,-18
60661,2014,local_retail_and_commercial_services,84,84
60661,2014,personal_and_health_services,35,70
60661,2014,restaurants_and_social_life,142,426
60661,2014,uncategorized,365,0
60661,2015,auto_oriented,33,-99
60661,2015,community_and_entertainment,36,72
60661,2015,fresh_food_and_daily_needs,395,1185
60661,2015,home_based_or_non_storefront,34,0
60661,2015,industrial_or_logistics,14,-28
60661,2015,local_retail_and_commercial_services,118,118
60661,2015,personal_and_health_services,37,74
60661,2015,restaurants_and_social_life,206,618
60661,2015,uncategorized,390,0
60661,2016,auto_oriented,30,-90
60661,2016,community_and_entertainment,33,66
60661,2016,fresh_food_and_daily_needs,290,870
60661,2016,home_based_or_non_storefront,28,0
60661,2016,industrial_or_logistics,6,-12
60661,2016,local_retail_and_commercial_services,133,133
60661,2016,personal_and_health_services,36,72
60661,2016,restaurants_and_social_life,143,429
60661,2016,uncategorized,303,0
60661,2017,auto_oriented,35,-105
60661,2017,community_and_entertainment,34,68
60661,2017,fresh_food_and_daily_needs,399,1197
60661,2017,home_based_or_non_storefront,32,0
60661,2017,industrial_or_logistics,10,-20
60661,2017,local_retail_and_commercial_services,140,140
60661,2017,personal_and_health_services,40,80
60661,2017,restaurants_and_social_life,216,648
60661,2017,uncategorized,316,0
60661,2018,auto_oriented,33,-99
60661,2018,community_and_entertainment,32,64
60661,2018,fresh_food_and_daily_needs,315,945
60661,2018,home_based_or_non_storefront,27,0
60661,2018,industrial_or_logistics,5,-10
60661,2018,local_retail_and_commercial_services,153,153
60661,2018,personal_and_health_services,37,74
60661,2018,restaurants_and_social_life,170,510
60661,2018,uncategorized,253,0
60661,2019,auto_oriented,28,-84
60661,2019,community_and_entertainment,33,66
60661,2019,fresh_food_and_daily_needs,416,1248
60661,2019,home_based_or_non_storefront,28,0
60661,2019,industrial_or_logistics,7,-14
60661,2019,local_retail_and_commercial_services,152,152
60661,2019,personal_and_health_services,35,70
60661,2019,restaurants_and_social_life,222,666
60661,2019,uncategorized,263,0
60661,2020,auto_oriented,15,-45
60661,2020,community_and_entertainment,32,64
60661,2020,fresh_food_and_daily_needs,325,975
60661,2020,home_based_or_non_storefront,22,0
60661,2020,industrial_or_logistics,4,-8
60661,2020,local_retail_and_commercial_services,169,169
60661,2020,personal_and_health_services,34,68
60661,2020,restaurants_and_social_life,150,450
60661,2020,uncategorized,205,0
60661,2021,auto_oriented,14,-42
60661,2021,community_and_entertainment,26,52
60661,2021,fresh_food_and_daily_needs,420,1260
60661,2021,home_based_or_non_storefront,33,0
60661,2021,industrial_or_logistics,7,-14
60661,2021,local_retail_and_commercial_services,182,182
60661,2021,personal_and_health_services,34,68
60661,2021,restaurants_and_social_life,225,675
60661,2021,uncategorized,220,0
60661,2022,auto_oriented,8,-24
60661,2022,community_and_entertainment,24,48
60661,2022,fresh_food_and_daily_needs,313,939
60661,2022,home_based_or_non_storefront,30,0
60661,2022,industrial_or_logistics,3,-6
60661,2022,local_retail_and_commercial_services,171,171
60661,2022,personal_and_health_services,31,62
60661,2022,restaurants_and_social_life,146,438
60661,2022,uncategorized,193,0
60661,2023,auto_oriented,10,-30
60661,2023,community_and_entertainment,17,34
60661,2023,fresh_food_and_daily_needs,373,1119
60661,2023,home_based_or_non_storefront,29,0
60661,2023,industrial_or_logistics,7,-14
60661,2023,local_retail_and_commercial_services,155,155
60661,2023,personal_and_health_services,33,66
60661,2023,restaurants_and_social_life,197,591
60661,2023,uncategorized,193,0
60661,2024,auto_oriented,8,-24
60661,2024,community_and_entertainment,23,46
60661,2024,fresh_food_and_daily_needs,285,855
60661,2024,home_based_or_non_storefront,22,0
60661,2024,industrial_or_logistics,4,-8
60661,2024,local_retail_and_commercial_services,138,138
60661,2024,personal_and_health_services,33,66
60661,2024,restaurants_and_social_life,141,423
60661,2024,uncategorized,173,0
60661,2025,auto_oriented,8,-24
60661,2025,community_and_entertainment,19,38
60661,2025,fresh_food_and_daily_needs,347,1041
60661,2025,home_based_or_non_storefront,25,0
60661,2025,industrial_or_logistics,7,-14
60661,2025,local_retail_and_commercial_services,125,125
60661,2025,personal_and_health_services,36,72
60661,2025,restaurants_and_social_life,187,561
60661,2025,uncategorized,166,0
60666,2000,uncategorized,2,0
60666,2001,fresh_food_and_daily_needs,4,12
60666,2001,industrial_or_logistics,3,-6
60666,2001,restaurants_and_social_life,32,96
60666,2001,uncategorized,12,0
60666,2002,community_and_entertainment,6,12
60666,2002,fresh_food_and_daily_needs,160,480
60666,2002,industrial_or_logistics,8,-16
60666,2002,local_retail_and_commercial_services,2,2
60666,2002,personal_and_health_services,2,4
60666,2002,restaurants_and_social_life,138,414
60666,2002,uncategorized,147,0
60666,2003,community_and_entertainment,11,22
60666,2003,fresh_food_and_daily_needs,309,927
60666,2003,industrial_or_logistics,11,-22
60666,2003,local_retail_and_commercial_services,4,4
60666,2003,personal_and_health_services,4,8
60666,2003,restaurants_and_social_life,165,495
60666,2003,uncategorized,260,0
60666,2004,auto_oriented,5,-15
60666,2004,community_and_entertainment,14,28
60666,2004,fresh_food_and_daily_needs,371,1113
60666,2004,industrial_or_logistics,7,-14
60666,2004,local_retail_and_commercial_services,4,4
60666,2004,personal_and_health_services,5,10
60666,2004,restaurants_and_social_life,116,348
60666,2004,uncategorized,275,0
60666,2005,auto_oriented,5,-15
60666,2005,community_and_entertainment,10,20
60666,2005,fresh_food_and_daily_needs,307,921
60666,2005,industrial_or_logistics,7,-14
60666,2005,local_retail_and_commercial_services,4,4
